chr	start	stop	centre	dist
chr2	136837928	136838207	136838067.5	120812.5
chr7	29541372	29541520	29541446.0	14503.5
chrX	154549591	154549977	154549784.0	-999015.5
chr2	143831007	143831129	143831068.0	-5419.5
chr15	48403344	48403743	48403543.5	-3251354.5
chr19	59133180	59133277	59133228.5	79979.5
chr19	47036266	47037246	47036756.0	-29067.5
chr1	11807442	11807657	11807549.5	-1703678.5
chr9	81068897	81068996	81068946.5	-688422.0
chrX	98279178	98280369	98279773.5	-189803.0
chr2	6243168	6244617	6243892.5	-121962.5
chr5	130794388	130794542	130794465.0	96143.5
chr2	131325489	131325660	131325574.5	45378.5
chr3	21371500	21371597	21371548.5	-463435.0
chr7	14700856	14701008	14700932.0	836841.5
chr19	53387542	53388527	53388034.5	-77024.5
chr7	104917644	104917815	104917729.5	72423.5
chr18	82641230	82641361	82641295.5	9617.5
chr19	18799788	18799934	18799861.0	1331072.0
chr7	30101998	30102363	30102180.5	9240.0
chr5	140267877	140268113	140267995.0	286747.0
chr5	149153664	149154162	149153913.0	-37385.0
chr6	29346321	29346889	29346605.0	48548.0
chr14	87529037	87529647	87529342.0	-11512.0
chr19	9149877	9150481	9150179.0	41931.0
chr6	131747473	131747620	131747546.5	403459.5
chr16	46104037	46104233	46104135.0	93569.5
chr5	84922493	84922705	84922599.0	-1679082.5
chr1	8460540	8460702	8460621.0	-1229872.5
chr13	51941776	51942151	51941963.5	4662.0
chr4	59446998	59447306	59447152.0	-3994.0
chr1	103689901	103689999	103689950.0	-834877.0
chr18	10532731	10533168	10532949.5	-76741.5
chr11	67119233	67119350	67119291.5	253235.5
chr18	79695992	79696135	79696063.5	-970380.5
chr15	77045286	77045482	77045384.0	266362.5
chr5	145127571	145127687	145127629.0	176583.0
chr1	78406202	78406330	78406266.0	-79203.5
chr2	29725677	29725950	29725813.5	42987.5
chrX	117538564	117538787	117538675.5	-1972303.5
chr4	115545887	115546203	115546045.0	88387.0
chr5	31598190	31598483	31598336.5	93732.5
chr5	55188421	55188531	55188476.0	887786.0
chr3	96263432	96264123	96263777.5	24060.0
chr5	20597159	20597251	20597205.0	-94914.5
chr9	20673838	20674090	20673964.0	-8706.5
chrX	132705363	132706216	132705789.5	-44204.5
chrX	159742067	159742258	159742162.5	455452.0
chr17	5975179	5975598	5975388.5	40339.0
chr15	84602874	84603503	84603188.5	-83419.5
chr3	131023203	131023517	131023360.0	17225.5
chr17	50870354	50870477	50870415.5	438186.0
chr2	35316161	35316267	35316214.0	137725.0
chr16	20226597	20226851	20226724.0	-75654.0
chr8	86421007	86421452	86421229.5	-107470.0
chr17	60187450	60187588	60187519.0	-1426474.5
chr6	149286561	149286868	149286714.5	-17817.0
chr19	23216611	23217669	23217140.0	-131077.0
chr1	138128120	138128668	138128394.0	-300880.0
chr1	182413454	182413943	182413698.5	96025.0
chr17	95158060	95158167	95158113.5	8772.0
chr8	34712109	34712391	34712250.0	-40180.5
chr3	148833078	148833190	148833134.0	117480.0
chrX	58211107	58211203	58211155.0	553885.5
chr13	20132894	20133365	20133129.5	-90545.0
chrX	166317166	166318696	166317931.0	559744.0
chr2	35336861	35337019	35336940.0	158451.0
chr4	146605480	146605912	146605696.0	-616782.0
chr8	112471384	112471966	112471675.0	94104.5
chr3	130846229	130846468	130846348.5	-159786.0
chr6	142450658	142450843	142450750.5	292453.5
chr9	107375633	107375740	107375686.5	-61468.5
chr6	67132344	67132738	67132541.0	12161.5
chrX	39367817	39368173	39367995.0	7914.5
chr2	127459888	127460028	127459958.0	46885.0
chr9	78001677	78001928	78001802.5	-1605813.5
chr14	65208443	65209270	65208856.5	149381.5
chr15	79346496	79346954	79346725.0	-30115.5
chr11	107655503	107656413	107655958.0	-191469.0
chr5	70590077	70590229	70590153.0	-2360607.5
chr1	181558596	181558868	181558732.0	-17275.5
chr18	50243060	50243394	50243227.0	250856.0
chr2	109651064	109651566	109651315.0	-79868.5
chrX	143714283	143714393	143714338.0	1168934.0
chr11	96061236	96061329	96061282.5	124186.0
chr2	137583174	137583307	137583240.5	865985.5
chr5	47299711	47300120	47299915.5	1051605.5
chr11	112860181	112860873	112860527.0	1311333.0
chr1	173012133	173012242	173012187.5	7573.5
chr8	82579734	82580140	82579937.0	344526.5
chr11	102109993	102110538	102110265.5	38.5
chr19	4990903	4991054	4990978.5	47892.5
chr4	124762168	124763074	124762621.0	142.5
chr19	48800482	48800606	48800544.0	806610.0
chr7	90781024	90781348	90781186.0	-259447.0
chrX	5856450	5856735	5856592.5	-86001.0
chr8	119455927	119456041	119455984.0	10328.5
chr15	89589478	89589709	89589593.5	167356.5
chr3	133179956	133180156	133180056.0	-27119.0
chr7	119588148	119588319	119588233.5	408772.5
chr6	78189566	78189778	78189672.0	-1578569.5
chr7	145624310	145624498	145624404.0	-413766.0
chr2	38279740	38280521	38280130.5	-219143.0
chr2	75797569	75797891	75797730.0	-22147.5
chrX	11666797	11667247	11667022.0	-672034.0
chr15	71027355	71027468	71027411.5	-1806521.5
chr2	152171178	152171447	152171312.5	13177.0
chr2	141057072	141057250	141057161.0	1060731.5
chr11	115492934	115493092	115493013.0	18914.0
chr8	117559990	117560247	117560118.5	1400665.5
chr2	51898277	51898379	51898328.0	-30238.5
chr3	156146904	156147294	156147099.0	65807.0
chrX	160582244	160582458	160582351.0	-20490.0
chr1	191745919	191746575	191746247.0	65.0
chr8	37640943	37641212	37641077.5	294234.0
chr9	54547191	54547810	54547500.5	22939.5
chr18	79205759	79205924	79205841.5	1070647.5
chr9	107302541	107302840	107302690.5	127835.5
chr1	121796777	121797009	121796893.0	-220745.0
chr2	158187707	158188076	158187891.5	-432655.5
chr3	105229404	105229630	105229517.0	-260731.0
chr9	121388689	121388918	121388803.5	108006.0
chr1	72925963	72926076	72926019.5	-111554.0
chr14	79260706	79260975	79260840.5	324298.5
chr18	35181444	35181839	35181641.5	67546.5
chr5	91319763	91320044	91319903.5	507530.5
chr5	29709445	29709595	29709520.0	4554.0
chrX	136811496	136811801	136811648.5	-129653.5
chr10	128463161	128463566	128463363.5	285749.5
chr1	167609030	167609239	167609134.5	44475.5
chr11	96728569	96728737	96728653.0	5284.0
chr19	40424556	40424982	40424769.0	-202915.0
chr8	119960739	119961031	119960885.0	138960.5
chr2	68891639	68891835	68891737.0	-152517.0
chr1	122228564	122228703	122228633.5	210995.5
chr13	119385748	119385970	119385859.0	210146.5
chr8	80590105	80590269	80590187.0	-442987.5
chr15	98337839	98337981	98337910.0	2850.0
chr6	61606170	61606420	61606295.0	804346.0
chr15	55388367	55388514	55388440.5	-413.5
chr19	28240367	28240537	28240452.0	154616.0
chr1	85093887	85094399	85094143.0	258187.5
chr15	4429974	4430087	4430030.5	484184.5
chr3	18770776	18770873	18770824.5	-291976.5
chr8	107094820	107094984	107094902.0	-146.5
chr9	103554396	103554503	103554449.5	287007.0
chr8	114266914	114267266	114267090.0	11075.0
chrX	71464986	71465160	71465073.0	-35206.5
chr15	7948886	7948957	7948921.5	-452312.0
chr19	44949438	44949660	44949549.0	292207.5
chr5	40727566	40727709	40727637.5	2028595.0
chr7	147180684	147180883	147180783.5	-41563.5
chr11	6122293	6122411	6122352.0	22221.0
chr15	96319919	96320245	96320082.0	144630.0
chr17	37059817	37059940	37059878.5	30410.0
chr1	64625459	64625677	64625568.0	-38364.5
chr16	22128052	22128161	22128106.5	118451.0
chr7	146659199	146659336	146659267.5	84349.0
chr16	45244259	45244406	45244332.5	218779.0
chr19	3624054	3624200	3624127.0	48413.5
chr2	105210929	105211272	105211100.5	354029.0
chr2	131673714	131674092	131673903.0	27811.0
chr14	76679392	76679786	76679589.0	127045.5
chr4	133456217	133456677	133456447.0	-10303.5
chrX	153807698	153807897	153807797.5	-1741002.0
chr5	60134607	60134750	60134678.5	-1497300.5
chr1	162992135	162992292	162992213.5	-69254.5
chr1	21392246	21392430	21392338.0	450655.5
chr11	113615762	113615885	113615823.5	-914439.5
chr4	58512107	58512557	58512332.0	542959.5
chr8	61990599	61990714	61990656.5	-1120913.5
chr11	102916208	102916374	102916291.0	-77818.5
chr17	71347775	71347951	71347863.0	-3663.5
chr11	115131499	115131657	115131578.0	82766.0
chr19	26680277	26680726	26680501.5	-184.5
chr7	107065308	107065573	107065440.5	57981.5
chr5	47287005	47287172	47287088.5	1038778.5
chrX	155374836	155375146	155374991.0	-173808.5
chr1	79758509	79758683	79758596.0	-268342.0
chr9	53210470	53210736	53210603.0	-134231.0
chr1	181786975	181787181	181787078.0	-103187.0
chr6	71217397	71217633	71217515.0	-276652.5
chr6	145123894	145125741	145124817.5	-73726.5
chr15	44430748	44431410	44431079.0	171609.0
chr9	113294677	113295016	113294846.5	-322318.0
chr5	138531963	138532286	138532124.5	5716.5
chr2	132987807	132988008	132987907.5	315412.0
chr15	85734364	85734562	85734463.0	24632.0
chr5	77910658	77911170	77910914.0	330605.0
chr13	73905800	73906202	73906001.0	4873.5
chr15	79976732	79976870	79976801.0	58500.0
chr7	94413634	94413778	94413706.0	-1158822.5
chr11	114650447	114650733	114650590.0	113803.5
chr7	80535640	80536538	80536089.0	-126450.0
chr2	88352212	88352406	88352309.0	-1883006.5
chr2	172657388	172657526	172657457.0	-225069.5
chr8	14996273	14996453	14996363.0	106435.0
chr15	31188258	31188439	31188348.5	-343199.0
chr3	120727361	120727568	120727464.5	-176723.5
chrX	112774049	112774347	112774198.0	807711.0
chr17	74818417	74818588	74818502.5	102807.0
chr8	77494078	77494523	77494300.5	-23611.5
chr1	196034998	196035772	196035385.0	-670548.5
chr14	87537256	87538330	87537793.0	-3061.0
chr18	33623156	33623328	33623242.0	-757526.0
chr2	105506636	105508236	105507436.0	-237324.0
chr5	150913890	150914115	150914002.5	-411259.5
chr8	109164261	109164418	109164339.5	225094.5
chr4	84146158	84146462	84146310.0	923852.0
chr8	90979424	90979588	90979506.0	211120.5
chr7	111613692	111614156	111613924.0	150048.5
chr9	77775034	77775218	77775126.0	-1832490.0
chr13	23537406	23538177	23537791.5	44029.0
chr7	19589266	19589736	19589501.0	13007.0
chr9	110575695	110575904	110575799.5	-26466.5
chr6	116623520	116624031	116623775.5	303449.5
chr6	125516749	125516984	125516866.5	140270.5
chr5	145874928	145876038	145875483.0	11792.5
chr8	75557899	75558139	75558019.0	-285574.0
chr3	93458318	93458457	93458387.5	-758684.5
chr15	92697740	92697880	92697810.0	-227245.5
chr9	114948512	114948692	114948602.0	250642.0
chr8	29018841	29019000	29018920.5	733727.5
chr9	34010580	34010994	34010787.0	-972663.5
chr2	28452626	28452795	28452710.5	14153.0
chr7	137349740	137349903	137349821.5	-313388.0
chr9	59554912	59555407	59555159.5	-43866.0
chr6	102687898	102688141	102688019.5	181330.0
chrX	155964202	155965196	155964699.0	-6121.0
chr14	58801735	58802133	58801934.0	183930.5
chr18	24229021	24230061	24229541.0	73924.5
chr2	131854688	131855345	131855016.5	88597.5
chr9	80238878	80239065	80238971.5	226291.5
chr15	90214521	90214662	90214591.5	159920.0
chr17	85371238	85371352	85371295.0	-47111.0
chr9	114426465	114426821	114426643.0	116119.5
chr2	93711051	93711302	93711176.5	-139742.5
chrX	45637580	45639466	45638523.0	50708.5
chr1	145931967	145932167	145932067.0	80850.0
chr2	157744420	157744556	157744488.0	461234.5
chr2	169868735	169869048	169868891.5	-141263.5
chr8	4212798	4213109	4212953.5	23729.5
chr5	102410383	102410555	102410469.0	-88254.0
chrX	149757570	149758041	149757805.5	-175022.0
chr10	105097654	105098322	105097988.0	-2512436.0
chr16	91565891	91566166	91566028.5	14416.0
chr4	110981605	110981840	110981722.5	-221609.5
chr11	84732942	84733079	84733010.5	3155.5
chr9	57385166	57385679	57385422.5	-23504.5
chr7	109197185	109197280	109197232.5	-16560.5
chr19	12079950	12080142	12080046.0	77243.5
chr5	134229645	134230091	134229868.0	-596903.5
chr9	30905842	30905983	30905912.5	67796.0
chr1	140504988	140505136	140505062.0	-355186.5
chr8	45915696	45915862	45915779.0	-1145076.0
chr17	48041156	48041567	48041361.5	-5036.0
chr7	125255979	125256358	125256168.5	7765.5
chr11	55495166	55495323	55495244.5	150792.0
chr15	58132415	58132695	58132555.0	224598.5
chr16	72028954	72029893	72029423.5	-3314492.0
chr3	143108088	143108240	143108164.0	744180.0
chr3	118743288	118743489	118743388.5	-2160799.5
chr5	87931793	87931995	87931894.0	698534.5
chr5	115372437	115372564	115372500.5	-19813.0
chr9	99316199	99316563	99316381.0	-152735.5
chr11	61231451	61231606	61231528.5	9916.0
chr13	14508543	14508836	14508689.5	-126632.5
chr3	116469415	116469589	116469502.0	54423.5
chr15	101813872	101814007	101813939.5	-82340.0
chr1	154640761	154641166	154640963.5	14592.0
chr4	155609757	155610448	155610102.5	38467.0
chr7	29856706	29857005	29856855.5	41765.5
chr5	65222037	65222220	65222128.5	-276611.5
chr16	38162221	38162390	38162305.5	30220.5
chr16	10088917	10089033	10088975.0	-454085.5
chr2	106636418	106636606	106636512.0	-435531.0
chr3	80862455	80862807	80862631.0	-874125.5
chr7	149256885	149257275	149257080.0	15.5
chr8	117039179	117039354	117039266.5	879813.5
chrX	130706149	130706279	130706214.0	-579728.0
chr11	117548264	117548397	117548330.5	-162061.5
chr2	136383666	136383762	136383714.0	-333541.0
chr15	96472872	96473847	96473359.5	-66914.5
chr15	93228120	93229140	93228630.0	-190.0
chr2	116725715	116726101	116725908.0	-98860.0
chr3	109126454	109126646	109126550.0	483583.0
chr19	40822787	40822967	40822877.0	-21183.0
chr18	15222362	15223197	15222779.5	280893.0
chr7	107749371	107749520	107749445.5	-6960.5
chr2	9993527	9993694	9993610.5	-8400.0
chr9	109007689	109007888	109007788.5	22985.0
chr14	75040576	75041107	75040841.5	-91332.5
chr16	14476740	14476908	14476824.0	159433.0
chr11	66834387	66834749	66834568.0	-31488.0
chr13	94995100	94995818	94995459.0	-37296.5
chr9	21175415	21175624	21175519.5	3220.5
chr15	12825441	12825625	12825533.0	-690.0
chr7	28113312	28113499	28113405.5	-7658.5
chr1	85262220	85262335	85262277.5	426322.0
chr7	111501319	111501510	111501414.5	37539.0
chr5	123229222	123229610	123229416.0	4169.5
chr6	109959977	109960264	109960120.5	1346160.5
chr16	34490694	34490827	34490760.5	434134.5
chr3	116144781	116144947	116144864.0	6999.5
chr17	4175120	4175256	4175188.0	617472.0
chr14	55732798	55733047	55732922.5	54884.0
chr3	64677405	64677511	64677458.0	-518917.0
chr9	83354056	83354386	83354221.0	-374148.0
chr1	181437189	181437318	181437253.5	-63579.0
chr1	103958996	103959384	103959190.0	-565637.0
chr10	110617759	110618001	110617880.0	-117829.0
chr18	52639170	52639340	52639255.0	-696896.0
chr9	24132927	24133100	24133013.5	-174552.5
chr2	141821380	141821784	141821582.0	1825152.5
chr7	48334842	48334967	48334904.5	-313709.0
chr1	24824060	24824200	24824130.0	138507.0
chr11	80966832	80967293	80967062.5	369055.0
chr15	78837175	78837312	78837243.5	-32227.0
chr18	16965141	16965924	16965532.5	2023646.0
chr3	114574692	114574789	114574740.5	-997705.0
chrX	147524266	147524535	147524400.5	-430876.5
chr9	31652275	31652439	31652357.0	-254098.0
chrX	54578971	54579573	54579272.0	-47649.5
chr17	30647230	30647407	30647318.5	-65805.5
chr5	127078385	127078552	127078468.5	1326313.0
chr1	137620829	137620970	137620899.5	-4909.0
chr7	57170180	57170748	57170464.0	136744.5
chr7	125580758	125580899	125580828.5	193728.5
chr1	57392168	57392274	57392221.0	-71461.5
chr5	104352441	104352605	104352523.0	-98419.0
chr14	56175919	56176056	56175987.5	-2967.5
chr2	169985982	169986111	169986046.5	-24108.5
chr17	84144026	84144623	84144324.5	8028.5
chr14	99600089	99600684	99600386.5	-62889.5
chr15	93045799	93046294	93046046.5	120991.0
chr18	89640330	89640631	89640480.5	577081.0
chr5	138899746	138899879	138899812.5	178400.0
chr7	150940044	150940164	150940104.0	-68663.0
chr5	85166442	85166691	85166566.5	-1435115.0
chr7	133892363	133892508	133892435.5	-6131.0
chr8	102507668	102507847	102507757.5	-1671601.0
chr16	20485274	20485445	20485359.5	-13610.0
chr16	84957368	84957565	84957466.5	221797.0
chr7	31935543	31937308	31936425.5	-56946.0
chr7	63767284	63767529	63767406.5	461725.5
chr19	37601392	37601659	37601525.5	-141323.5
chr1	68153203	68153311	68153257.0	1067906.0
chr11	83947987	83948087	83948037.0	192334.0
chr4	57807435	57807747	57807591.0	12547.5
chr2	11242023	11242151	11242087.0	31810.0
chrX	105182515	105182628	105182571.5	171326.5
chrX	99355185	99355340	99355262.5	2808.0
chr18	76834248	76834642	76834445.0	295881.0
chr9	41761784	41762017	41761900.5	1148363.5
chrX	133571889	133573203	133572546.0	296398.5
chr16	80333877	80333958	80333917.5	1757027.0
chr11	78834294	78834517	78834405.5	-125455.0
chr18	56578357	56578488	56578422.5	-474854.0
chr19	31331733	31331839	31331786.0	-524008.5
chr17	84104936	84106236	84105586.0	-30710.0
chr11	52211259	52211366	52211312.5	1272.5
chr14	113903647	113903842	113903744.5	-1513398.5
chr3	32721684	32722134	32721909.0	86031.5
chr11	68201476	68201933	68201704.5	-303562.0
chr8	64011325	64011516	64011420.5	44794.5
chr1	125941273	125942129	125941701.0	-1515655.0
chr2	139218190	139218493	139218341.5	-674007.5
chrX	148726248	148726388	148726318.0	-35636.5
chr18	19102349	19102586	19102467.5	-1952225.0
chr2	50783699	50783851	50783775.0	631914.0
chr1	135225946	135226309	135226127.5	61602.0
chr12	29176467	29176830	29176648.5	-144054.5
chr14	96383343	96383503	96383423.0	-646226.5
chr18	70733022	70733540	70733281.0	20594.5
chr11	51460973	51461085	51461029.0	-41252.0
chr3	96023851	96024244	96024047.5	-34784.5
chr9	83458928	83459074	83459001.0	-269368.0
chr1	123448144	123448515	123448329.5	224005.5
chr14	65268772	65269131	65268951.5	209476.5
chr9	105595017	105595291	105595154.0	49773.5
chr1	72272193	72272699	72272446.0	-533.5
chr7	95311507	95311624	95311565.5	-260963.0
chr9	59517090	59517252	59517171.0	-81854.5
chr2	101668360	101668484	101668422.0	-358048.0
chr17	57320158	57320541	57320349.5	-84267.0
chr1	129472304	129472514	129472409.0	-180993.5
chr2	24760928	24761183	24761055.5	-13863.0
chr17	56273282	56273500	56273391.0	54546.5
chr8	59929142	59929241	59929191.5	-61529.0
chr16	32879395	32879605	32879500.0	1621.5
chr5	105532312	105532413	105532362.5	243222.0
chr9	21644703	21644825	21644764.0	41711.0
chr2	30442826	30442964	30442895.0	223007.0
chrX	22213672	22213979	22213825.5	-1056383.0
chr1	155800661	155801273	155800967.0	53073.5
chr11	87868217	87868404	87868310.5	-32314.5
chr16	32798699	32798853	32798776.0	-79102.5
chr17	14084510	14084605	14084557.5	883574.5
chr7	142568949	142569061	142569005.0	-358536.0
chr5	110181196	110181355	110181275.5	-44126.0
chr15	5954674	5954768	5954721.0	810157.5
chr8	86711374	86711567	86711470.5	39643.0
chrX	127013042	127013413	127013227.5	870653.5
chr9	120843295	120843714	120843504.5	-343205.5
chr2	115892256	115892422	115892339.0	484917.0
chrX	156297415	156297644	156297529.5	22054.5
chr8	86521457	86521635	86521546.0	-7153.5
chr9	44395042	44395202	44395122.0	21555.5
chr11	88857029	88857255	88857142.0	-33267.5
chr16	14366688	14367096	14366892.0	49501.0
chr16	16213132	16213969	16213550.5	66716.5
chr5	104330277	104330390	104330333.5	-120608.5
chr15	97661447	97662308	97661877.5	6216.0
chr7	90334986	90335270	90335128.0	-705505.0
chr2	145501889	145502062	145501975.5	-258449.0
chr8	87371732	87372351	87372041.5	-23970.5
chr8	63620555	63620988	63620771.5	-82081.0
chr16	64909169	64909362	64909265.5	35570.5
chr7	133498607	133498833	133498720.0	-73903.0
chr18	73711338	73711495	73711416.5	-151983.0
chr7	50599550	50599761	50599655.5	31166.0
chr17	74693309	74695194	74694251.5	-9276.0
chr2	14105510	14105659	14105584.5	659688.0
chr2	143373290	143373946	143373618.0	-433275.5
chr1	21663701	21663920	21663810.5	722128.0
chr8	19761527	19761963	19761745.0	849346.0
chr1	195377301	195377419	195377360.0	515725.0
chr6	51384344	51384579	51384461.5	1699.0
chr9	103132527	103132721	103132624.0	22361.5
chr11	30081371	30081505	30081438.0	15098.5
chr11	19249991	19250113	19250052.0	-762824.0
chr5	24323112	24323243	24323177.5	-24784.5
chr2	71342027	71342135	71342081.0	42312.5
chr7	110546036	110546710	110546373.0	-395238.0
chr19	42245231	42245481	42245356.0	189416.0
chr2	122177619	122178224	122177921.5	3273.0
chr7	29161391	29161767	29161579.0	3743.5
chr17	37382749	37383122	37382935.5	-24354.5
chr4	114582722	114583025	114582873.5	1362.0
chr6	28082082	28082408	28082245.0	-3717.0
chr2	181499376	181499595	181499485.5	-64600.5
chr11	113542328	113542559	113542443.5	-987819.5
chr19	56371067	56371177	56371122.0	-142589.5
chr2	24152441	24152618	24152529.5	-622389.0
chr1	23966075	23966630	23966352.5	59746.5
chr1	167572352	167573088	167572720.0	8061.0
chr2	72073135	72073253	72073194.0	-229348.0
chr10	13588401	13589046	13588723.5	315694.5
chr10	90495166	90495646	90495406.0	-28375.0
chr11	88194701	88194895	88194798.0	177100.5
chr16	81478281	81478426	81478353.5	2901463.0
chr2	3808302	3808477	3808389.5	177662.5
chr11	36080706	36080835	36080770.5	428735.5
chr2	115975803	115975937	115975870.0	568448.0
chr19	32984283	32984770	32984526.5	152918.0
chr18	63147520	63147755	63147637.5	9867.5
chr7	128060998	128061950	128061474.0	-51478.0
chr11	69231053	69231326	69231189.5	21889.5
chr17	88096208	88096610	88096409.0	24441.0
chr19	21855252	21855518	21855385.0	2424.5
chr9	113616728	113617697	113617212.5	48.0
chr18	64070669	64070835	64070752.0	218925.5
chr3	41606962	41607203	41607082.5	623914.5
chr7	82627419	82627845	82627632.0	-278245.5
chr7	150259119	150259243	150259181.0	153863.0
chr8	119257031	119257568	119257299.5	-188356.0
chr3	27190455	27190611	27190533.0	138161.0
chr17	6477704	6479197	6478450.5	160998.5
chr2	135443900	135444056	135443978.0	974343.5
chr8	86377653	86377839	86377746.0	96984.0
chr2	128697975	128698289	128698132.0	54110.5
chr16	56801155	56801367	56801261.0	-320598.5
chr8	114516405	114516515	114516460.0	2400.0
chr19	49534670	49534783	49534726.5	1540792.5
chrX	132186718	132186930	132186824.0	-100704.5
chr16	55982273	55982453	55982363.0	-47386.5
chr2	71624718	71625256	71624987.0	325218.5
chr3	28781474	28781560	28781517.0	76907.5
chr2	113971641	113971775	113971708.0	282999.0
chr16	64884271	64884735	64884503.0	10808.0
chr17	49567071	49567232	49567151.5	-592625.0
chr5	142920808	142921000	142920904.0	-9.5
chr9	120599564	120600357	120599960.5	108158.5
chr1	120265366	120265661	120265513.5	57764.5
chr14	96818609	96819334	96818971.5	-210678.0
chr1	18966929	18967077	18967003.0	-1843251.0
chr3	76315566	76315669	76315617.5	548438.5
chr3	90185771	90185938	90185854.5	-51610.0
chr4	144890242	144890594	144890418.0	78361.0
chr7	143401082	143402064	143401573.0	474032.0
chr2	121153429	121153537	121153483.0	-27461.0
chr8	129452025	129452236	129452130.5	-42758.5
chr14	50269134	50269288	50269211.0	476788.0
chr15	78657105	78657236	78657170.5	-25229.0
chr18	34898187	34898290	34898238.5	-13236.5
chr18	36885090	36885463	36885276.5	-34691.0
chr15	36871263	36871398	36871330.5	2771.5
chr1	20422274	20422367	20422320.5	-387933.5
chr11	5797413	5797581	5797497.0	-58201.0
chr3	115940571	115940722	115940646.5	-103499.0
chr1	120979239	120979413	120979326.0	-443437.0
chr7	111268470	111268652	111268561.0	-124347.5
chr17	37335061	37335274	37335167.5	-72122.5
chr3	144059539	144059850	144059694.5	-57154.5
chr3	6991723	6991857	6991790.0	-511643.5
chr1	19234747	19234906	19234826.5	-1575427.5
chr11	32120723	32120933	32120828.0	-5678.5
chr11	50938769	50938927	50938848.0	-414445.0
chr2	164720306	164720490	164720398.0	90118.0
chr6	145799340	145799604	145799472.0	-368801.5
chr14	20029223	20029396	20029309.5	-81380.0
chr7	26676947	26677075	26677011.0	211237.0
chr14	71041708	71042297	71042002.5	42541.0
chr15	97597850	97598544	97598197.0	-57464.5
chr9	96914173	96914411	96914292.0	-89924.5
chr14	55690752	55690961	55690856.5	12818.0
chr2	73745577	73745966	73745771.5	15055.5
chr5	115939415	115940844	115940129.5	-41988.0
chr19	58893082	58893321	58893201.5	-124760.0
chr3	131696415	131696534	131696474.5	304644.5
chr11	98852288	98852396	98852342.0	31362.5
chr3	104493444	104493532	104493488.0	-11569.0
chr1	142553036	142553477	142553256.5	1201807.5
chr19	3724064	3724170	3724117.0	148403.5
chr19	45298524	45298630	45298577.0	-212130.0
chr1	16508628	16509656	16509142.0	-137824.0
chr11	117187505	117187855	117187680.0	-12287.0
chr16	56733720	56733860	56733790.0	-388069.5
chr3	157413763	157414098	157413930.5	-174110.5
chr6	88674148	88674550	88674349.0	-58875.5
chrX	91414857	91415064	91414960.5	-8405.5
chr14	50405591	50405791	50405691.0	613268.0
chr11	8515499	8515845	8515672.0	-395258.5
chr17	28755154	28755332	28755243.0	132524.5
chr7	35519938	35520095	35520016.5	-234194.0
chr9	119890541	119891251	119890896.0	86733.0
chr5	69518736	69518882	69518809.0	1324805.5
chr9	24685555	24685685	24685620.0	136022.5
chr11	101536727	101536819	101536773.0	16976.0
chr2	66741648	66741763	66741705.5	-1957774.0
chr3	108226793	108227614	108227203.5	22398.5
chr3	145312643	145313169	145312906.0	59091.5
chr11	102687969	102688181	102688075.0	-54540.5
chr11	6984673	6984771	6984722.0	640405.0
chr18	14731558	14731700	14731629.0	-210257.5
chr19	59536079	59536446	59536262.5	101031.5
chr1	94045778	94045971	94045874.5	-324526.0
chr7	141138544	141138938	141138741.0	170456.5
chr16	37803008	37803285	37803146.5	-65454.5
chr14	88487817	88488056	88487936.5	661550.0
chr14	105764183	105764326	105764254.5	842650.0
chr1	81611038	81611188	81611113.0	-668813.0
chr14	35871832	35871960	35871896.0	443421.0
chr3	114167561	114167676	114167618.5	833880.5
chr7	3562772	3563132	3562952.0	-6087.5
chr14	8739737	8739863	8739800.0	133161.5
chr14	103352873	103353039	103352956.0	-59051.5
chr2	49075766	49075932	49075849.0	14509.5
chr6	71581318	71581484	71581401.0	-1484.0
chr6	134198102	134199065	134198583.5	-205742.5
chr14	10467220	10467353	10467286.5	784334.5
chr3	91837188	91837754	91837471.0	1518755.0
chrX	40125762	40125962	40125862.0	739341.5
chr7	53227619	53227881	53227750.0	99119.5
chr2	89244635	89245487	89245061.0	-990254.5
chr14	70930254	70930921	70930587.5	-18696.5
chr5	142914386	142914829	142914607.5	-1873.5
chr5	120106940	120107057	120106998.5	-809082.0
chrX	162956636	162956754	162956695.0	8537.5
chr18	55112147	55112583	55112365.0	253644.5
chr2	39934191	39934317	39934254.0	705471.5
chr9	106587537	106588469	106588003.0	-172620.0
chr8	103426317	103426547	103426432.0	-752926.5
chrX	147280113	147280322	147280217.5	291502.0
chr11	89649469	89649599	89649534.0	-214690.0
chr14	87932969	87933410	87933189.5	106803.0
chr8	86184868	86185014	86184941.0	-1476.0
chr11	101298413	101298565	101298489.0	11779.5
chr4	9697707	9698304	9698005.5	-131.5
chr9	89995485	89995637	89995561.0	-25946.0
chr5	43747247	43747443	43747345.0	-426014.0
chr17	45715872	45716082	45715977.0	15089.0
chrX	117499073	117499189	117499131.0	-2011848.0
chr18	77937724	77937877	77937800.5	-5833.0
chr15	7924993	7925161	7925077.0	-476156.5
chr6	22392625	22392900	22392762.5	-2084649.5
chr8	75207051	75207468	75207259.5	135142.0
chr1	77470505	77470734	77470619.5	-41147.5
chr17	49928060	49928239	49928149.5	-231627.0
chrX	151166845	151167000	151166922.5	382135.0
chr1	84807657	84807754	84807705.5	-28250.0
chr4	132909229	132909626	132909427.5	14220.0
chr9	62164015	62164131	62164073.0	-47535.5
