chr	start	stop	centre
chr2	21885608	21886028	21885818.0
chr12	4775408	4776407	4775907.5
chr6	72357205	72357467	72357336.0
chr5	148671917	148672589	148672253.0
chr13	93380431	93382175	93381303.0
chr7	135561198	135562000	135561599.0
chr9	14184344	14185806	14185075.0
chr5	147605571	147606968	147606269.5
chr15	9016545	9017056	9016800.5
chr18	36507891	36508942	36508416.5
chrX	155970009	155971515	155970762.0
chr10	59078688	59079738	59079213.0
chr12	103195907	103196821	103196364.0
chr14	48269194	48269979	48269586.5
chr7	17459579	17459844	17459711.5
chr13	63916112	63917046	63916579.0
chrX	92110841	92111435	92111138.0
chr19	28085500	28086934	28086217.0
chr17	31701071	31702343	31701707.0
chr6	115758963	115759194	115759078.5
chr15	10399374	10400682	10400028.0
chr13	105606340	105607604	105606972.0
chr8	125777771	125778677	125778224.0
chr6	70702552	70702721	70702636.5
chr4	98049599	98050096	98049847.5
chr2	154876759	154877140	154876949.5
chr3	137624802	137624979	137624890.5
chr4	45120670	45121180	45120925.0
chr6	90319301	90320717	90320009.0
chr6	143114880	143116525	143115702.5
chr17	87664771	87665653	87665212.0
chrX	71212239	71213515	71212877.0
chr5	93695817	93697818	93696817.5
chr3	88968475	88968888	88968681.5
chr1	55187763	55188873	55188318.0
chr14	52628104	52629101	52628602.5
chr11	104303329	104304419	104303874.0
chr5	31223678	31224300	31223989.0
chr1	163906033	163907268	163906650.5
chr11	93828616	93828846	93828731.0
chr1	95650299	95652102	95651200.5
chr7	29996497	29996980	29996738.5
chr17	24986850	24987769	24987309.5
chr11	11361615	11362654	11362134.5
chr13	77847660	77848468	77848064.0
chr14	49791512	49791995	49791753.5
chr14	63370283	63370691	63370487.0
chr17	37029364	37029574	37029469.0
chr5	9160944	9162166	9161555.0
chr10	118676164	118677786	118676975.0
chr4	11117463	11119047	11118255.0
chr4	155483728	155484507	155484117.5
chr16	32516241	32516761	32516501.0
chr7	107007296	107007780	107007538.0
chr14	27398882	27399580	27399231.0
chr19	10651487	10652373	10651930.0
chr8	77517397	77518940	77518168.5
chr11	115569567	115570208	115569887.5
chrX	148436008	148437172	148436590.0
chr9	70581107	70581257	70581182.0
chr10	81510423	81511507	81510965.0
chr8	85953011	85953450	85953230.5
chr8	72298424	72299038	72298731.0
chrX	133275449	133276735	133276092.0
chr2	84876725	84878125	84877425.0
chr3	115709547	115711434	115710490.5
chr2	151854971	151855808	151855389.5
chr17	26390031	26390202	26390116.5
chr13	58502681	58504831	58503756.0
chr17	3557127	3558101	3557614.0
chr14	120876539	120878021	120877280.0
chr19	57684670	57686512	57685591.0
chr13	55463893	55464591	55464242.0
chr7	134621152	134622731	134621941.5
chr18	78012241	78012578	78012409.5
chr7	110941536	110941665	110941600.5
chr7	54262795	54262967	54262881.0
chr18	35294228	35294383	35294305.5
chr8	75843512	75843682	75843597.0
chr11	100620919	100621442	100621180.5
chr8	126042532	126042882	126042707.0
chr17	23965380	23966560	23965970.0
chr4	123395133	123395661	123395397.0
chrX	159266343	159266762	159266552.5
chr17	3156048	3156521	3156284.5
chr15	57906771	57908837	57907804.0
chr11	116351861	116352063	116351962.0
chr3	89215666	89216104	89215885.0
chr5	142915771	142917913	142916842.0
chr2	56975820	56977039	56976429.5
chr18	85092443	85092638	85092540.5
chr12	68160137	68160797	68160467.0
chr11	50235404	50235746	50235575.0
chr13	111069960	111070829	111070394.5
chr12	99972552	99973064	99972808.0
chr5	73038620	73040090	73039355.0
chr11	78074831	78075578	78075204.5
chr8	73196922	73197405	73197163.5
chr12	17697061	17698000	17697530.5
chr7	126863586	126864462	126864024.0
chr5	92934213	92935155	92934684.0
chr8	125589538	125589780	125589659.0
chr3	87733960	87734759	87734359.5
chr15	10415568	10416356	10415962.0
chr4	86393863	86395427	86394645.0
chr15	97794403	97795139	97794771.0
chr16	3123211	3123375	3123293.0
chr5	138596567	138597298	138596932.5
chr16	91073815	91074045	91073930.0
chr10	87609394	87610106	87609750.0
chr7	134549879	134550194	134550036.5
chr12	86826682	86827412	86827047.0
chr16	17921898	17922241	17922069.5
chr11	109301123	109301567	109301345.0
chr2	5765695	5766694	5766194.5
chr1	174056686	174057177	174056931.5
chr17	34729010	34729298	34729154.0
chr8	41508623	41510030	41509326.5
chr1	136452780	136453897	136453338.5
chrX	70473217	70474649	70473933.0
chr11	32354718	32356052	32355385.0
chr18	35911495	35912113	35911804.0
chr17	23836992	23837405	23837198.5
chr3	135100492	135102673	135101582.5
chr2	29682672	29682989	29682830.5
chr7	31384978	31385359	31385168.5
chr7	63305046	63306290	63305668.0
chr8	72332374	72332894	72332634.0
chr14	103745419	103746563	103745991.0
chr6	125376433	125376988	125376710.5
chr7	87515454	87515958	87515706.0
chr5	115428949	115429135	115429042.0
chr1	177621966	177623513	177622739.5
chrX	99700378	99700583	99700480.5
chr2	179759018	179760163	179759590.5
chr4	11893422	11894151	11893786.5
chrX	34667139	34667367	34667253.0
chr15	77786639	77787349	77786994.0
chr2	90744536	90745305	90744920.5
chr10	7387126	7387681	7387403.5
chr17	24844507	24844715	24844611.0
chr8	122702890	122703104	122702997.0
chr7	134387585	134388566	134388075.5
chr8	28284540	28285592	28285066.0
chr7	16537928	16538111	16538019.5
chr3	135065142	135065959	135065550.5
chr5	92546781	92547250	92547015.5
chr17	85489463	85489721	85489592.0
chr8	32297337	32298339	32297838.0
chr1	7078465	7079415	7078940.0
chrX	45762850	45763850	45763350.0
chr9	24549525	24549699	24549612.0
chr2	154429169	154429908	154429538.5
chr4	102887015	102888220	102887617.5
chr18	80904319	80904711	80904515.0
chr5	121901760	121902878	121902319.0
chr2	119613435	119613621	119613528.0
chr2	25316168	25316782	25316475.0
chr5	143942150	143942768	143942459.0
chr3	97413155	97413379	97413267.0
chr8	98376100	98377797	98376948.5
chr7	87832817	87833111	87832964.0
chr2	28695023	28695168	28695095.5
chr2	164286213	164287045	164286629.0
chr13	12349814	12350681	12350247.5
chr1	179725874	179727077	179726475.5
chr6	72907669	72909251	72908460.0
chr7	35174380	35175168	35174774.0
chr2	28438434	28438931	28438682.5
chr9	53474861	53475825	53475343.0
chr5	134826500	134826899	134826699.5
chr16	17619346	17619555	17619450.5
chr2	91104525	91105555	91105040.0
chr13	21878899	21879584	21879241.5
chrX	7256573	7257235	7256904.0
chr7	80740008	80740392	80740200.0
chr15	102033539	102033722	102033630.5
chr18	34575702	34575829	34575765.5
chr11	69209487	69209693	69209590.0
chr12	82881639	82882789	82882214.0
chr6	115310814	115311555	115311184.5
chr15	99090200	99090764	99090482.0
chr9	106072853	106073602	106073227.5
chr13	62861799	62862243	62862021.0
chr1	51565931	51566319	51566125.0
chr16	64873281	64874083	64873682.0
chr3	9500788	9501027	9500907.5
chr7	54263136	54264014	54263575.0
chr4	45309877	45310160	45310018.5
chr12	71925886	71927073	71926479.5
chr17	57128948	57130031	57129489.5
chr8	109580267	109580443	109580355.0
