chr	start	stop	centre
chr1	33687559	33688591	33688075.0
chr4	45534767	45535157	45534962.0
chr16	38712668	38713636	38713152.0
chr14	21363930	21366071	21365000.5
chr4	141114637	141116232	141115434.5
chr12	86814254	86815936	86815095.0
chr12	87165049	87166497	87165773.0
chr19	3906395	3907332	3906863.5
chr1	163849779	163850122	163849950.5
chr17	46293504	46294119	46293811.5
chr2	3252795	3253725	3253260.0
chr4	32996051	32996719	32996385.0
chr9	64866385	64866909	64866647.0
chrX	20239620	20240833	20240226.5
chr2	148577775	148578385	148578080.0
chr11	120410486	120411348	120410917.0
chr11	87550140	87551451	87550795.5
chr2	118850312	118851057	118850684.5
chr17	35034998	35035597	35035297.5
chrX	82922217	82922531	82922374.0
chr13	112747274	112747735	112747504.5
chr8	85052998	85053508	85053253.0
chr9	79466974	79467363	79467168.5
chr1	137028873	137030947	137029910.0
chr19	16585432	16586019	16585725.5
chr10	95402550	95404193	95403371.5
chr6	47792285	47792762	47792523.5
chr5	35378030	35379126	35378578.0
chrX	100710188	100711216	100710702.0
chr19	29049769	29050158	29049963.5
chr5	139839888	139841066	139840477.0
chr18	31964623	31965376	31964999.5
chr9	79934360	79934806	79934583.0
chr14	20901781	20902568	20902174.5
chr17	34399928	34400467	34400197.5
chr9	70662567	70662889	70662728.0
chr5	73881666	73882728	73882197.0
chr4	154865028	154866884	154865956.0
chr1	183073697	183074987	183074342.0
chr8	23169995	23171615	23170805.0
chr1	145585918	145587723	145586820.5
chr10	116499927	116501458	116500692.5
chr4	70070931	70071976	70071453.5
chr7	86458470	86459080	86458775.0
chr6	30845975	30847288	30846631.5
chr8	87461054	87461499	87461276.5
chr7	52848483	52848850	52848666.5
chr4	88697731	88698141	88697936.0
chr2	174263942	174264911	174264426.5
chr2	73324208	73324773	73324490.5
chrX	165077584	165078046	165077815.0
chrX	72382944	72383797	72383370.5
chr16	16302319	16304385	16303352.0
chr15	27853322	27853628	27853475.0
chr3	137642761	137645069	137643915.0
chr13	23835825	23839444	23837634.5
chr8	27104207	27104904	27104555.5
chr11	26286704	26287810	26287257.0
chr14	67410634	67410937	67410785.5
chr9	36533565	36534730	36534147.5
chr4	130036703	130037825	130037264.0
chr1	151194507	151194811	151194659.0
chr7	16631190	16632529	16631859.5
chr11	58773298	58774076	58773687.0
chr19	3388499	3389583	3389041.0
chr15	73010334	73011272	73010803.0
chr8	123202338	123202676	123202507.0
chr5	31593116	31594080	31593598.0
chr18	80569637	80570017	80569827.0
chr8	72178115	72178586	72178350.5
chr13	58228564	58231297	58229930.5
chr8	91171011	91171387	91171199.0
chr17	85355823	85358239	85357031.0
chr8	114097443	114098092	114097767.5
chr1	64592619	64593012	64592815.5
chr9	88428924	88429285	88429104.5
chr11	83566981	83567896	83567438.5
chr9	53316110	53316395	53316252.5
chr11	120091112	120091887	120091499.5
chr19	29342038	29342352	29342195.0
chr7	129210154	129211853	129211003.5
chr5	123261704	123262028	123261866.0
chr1	190211548	190212310	190211929.0
chr16	52453030	52453538	52453284.0
chr12	93017316	93017886	93017601.0
chrX	7460802	7461816	7461309.0
chr14	76276097	76276430	76276263.5
chr4	123340713	123342603	123341658.0
chr7	20249320	20251277	20250298.5
chr7	25966247	25966842	25966544.5
chr7	20157919	20159123	20158521.0
chr16	76444865	76445459	76445162.0
chr9	21091112	21091563	21091337.5
chr7	148414036	148415472	148414754.0
chr3	96512102	96512722	96512412.0
chr9	69245423	69246450	69245936.5
chr9	89105336	89106672	89106004.0
chr8	87223635	87224222	87223928.5
chr14	79700269	79701930	79701099.5
chr7	7123784	7124454	7124119.0
chr8	3587294	3588096	3587695.0
chr11	87332715	87333207	87332961.0
chr2	91675201	91675518	91675359.5
chr8	107787968	107788852	107788410.0
chr2	153304329	153304706	153304517.5
chr1	186480624	186481987	186481305.5
chr6	30257165	30258510	30257837.5
chr6	60900420	60900759	60900589.5
chr14	55324314	55325341	55324827.5
chr11	102807905	102808286	102808095.5
chr10	67618243	67619222	67618732.5
chr3	57539315	57541030	57540172.5
chr16	11066046	11066767	11066406.5
chr8	26326250	26326607	26326428.5
chr10	127111646	127112335	127111990.5
chr14	31377357	31378107	31377732.0
chrX	71175815	71176392	71176103.5
chr8	120022015	120022633	120022324.0
chr4	34829521	34830599	34830060.0
chr6	72296938	72298031	72297484.5
chr4	128953587	128954150	128953868.5
chrX	132672735	132674421	132673578.0
chr16	93744778	93745608	93745193.0
chr19	4200826	4201993	4201409.5
chr10	80846578	80848173	80847375.5
chr11	49015799	49017799	49016799.0
chr5	145636781	145637171	145636976.0
chr15	78148188	78149820	78149004.0
chr3	104564766	104565678	104565222.0
chr17	19049961	19050398	19050179.5
chr7	28117422	28117983	28117702.5
chr11	35965600	35966217	35965908.5
chr13	21291604	21292836	21292220.0
chr10	43620977	43621863	43621420.0
chr16	17911045	17911788	17911416.5
chr18	35771594	35772019	35771806.5
chr4	108542629	108542984	108542806.5
chr4	114336451	114337164	114336807.5
chr18	5361890	5362233	5362061.5
chr2	160423536	160424036	160423786.0
chr15	89115485	89116400	89115942.5
chr17	80952634	80953494	80953064.0
chr7	30303026	30304240	30303633.0
chr2	165604445	165604767	165604606.0
chr1	137436885	137437155	137437020.0
chr18	10725023	10727125	10726074.0
chr3	50247165	50248299	50247732.0
chr18	21397140	21397670	21397405.0
chr10	117353223	117353930	117353576.5
chr7	134093247	134093673	134093460.0
chr4	124804525	124805533	124805029.0
chr10	45303028	45304884	45303956.0
chr12	83269901	83271463	83270682.0
chr9	119167237	119167656	119167446.5
chr4	124706900	124707783	124707341.5
chr1	193677245	193677741	193677493.0
chr11	8948294	8948885	8948589.5
chr2	72839903	72840506	72840204.5
chr12	82044068	82045069	82044568.5
chr12	104606112	104606613	104606362.5
chr8	26310559	26312700	26311629.5
chr13	75908781	75909273	75909027.0
chr11	86427537	86428028	86427782.5
chr11	53706550	53706920	53706735.0
chr12	78011049	78011840	78011444.5
chr7	112781708	112782482	112782095.0
chr10	82417743	82418296	82418019.5
chr13	75867090	75867701	75867395.5
chr8	125209125	125209909	125209517.0
chrX	139112941	139113537	139113239.0
chr4	151469986	151470579	151470282.5
chr1	36558084	36558487	36558285.5
chr9	119261125	119261603	119261364.0
chr14	41819465	41822032	41820748.5
chr5	144775295	144776106	144775700.5
chr7	128023329	128023934	128023631.5
chr12	4846785	4847401	4847093.0
chr5	124468821	124469825	124469323.0
chr19	14652378	14652902	14652640.0
chr18	78005935	78006905	78006420.0
chr17	36002364	36003066	36002715.0
chr2	127374031	127374874	127374452.5
chr8	122451570	122451989	122451779.5
chr9	52001884	52002326	52002105.0
chr17	32250099	32251046	32250572.5
chr10	126640051	126640639	126640345.0
chr9	106304405	106304989	106304697.0
chr7	25972674	25972993	25972833.5
chr13	75981421	75982277	75981849.0
chr11	59492128	59492571	59492349.5
chr10	17291702	17292204	17291953.0
chr17	47040772	47041210	47040991.0
chr6	58589938	58592797	58591367.5
chr1	196501870	196502369	196502119.5
chr1	139794840	139795812	139795326.0
chr6	56869406	56871743	56870574.5
chr7	29814831	29815349	29815090.0
chr10	62844403	62845994	62845198.5
chr16	32164416	32165098	32164757.0
chr14	49157762	49158473	49158117.5
chr13	38050175	38051217	38050696.0
chr19	32255241	32256119	32255680.0
chr4	151669955	151672100	151671027.5
chr3	93356120	93356584	93356352.0
chr12	8645255	8645990	8645622.5
chr1	88199509	88200151	88199830.0
chr5	20508469	20509011	20508740.0
chrX	93290780	93292861	93291820.5
chr17	24288780	24289785	24289282.5
chr15	89045872	89046720	89046296.0
chr6	51807936	51808210	51808073.0
chr2	169980187	169981408	169980797.5
chr4	134050539	134051150	134050844.5
chr10	127795831	127796226	127796028.5
chrX	8849084	8850908	8849996.0
chr7	128124366	128126642	128125504.0
chr5	52559626	52560126	52559876.0
chr13	76235463	76236806	76236134.5
chr8	26726238	26726674	26726456.0
chr1	157884256	157884990	157884623.0
chr1	69733508	69734482	69733995.0
chr14	26676254	26677241	26676747.5
chr18	75180753	75182376	75181564.5
chr13	19218536	19219559	19219047.5
chr6	125423093	125424257	125423675.0
chrX	39504878	39505719	39505298.5
chr12	29522915	29523473	29523194.0
chr13	55283655	55284399	55284027.0
chr1	194819638	194820154	194819896.0
chr12	114188463	114189265	114188864.0
chr9	107453632	107454157	107453894.5
chr3	37102881	37103309	37103095.0
chr11	116933519	116933806	116933662.5
chr8	59405970	59406367	59406168.5
chr10	79627404	79628241	79627822.5
chr4	97439726	97440424	97440075.0
chrX	68854404	68854841	68854622.5
chr14	122590119	122590531	122590325.0
chr19	45437690	45438764	45438227.0
chr15	66982387	66983640	66983013.5
chr8	131465103	131465439	131465271.0
chr8	73221950	73225138	73223544.0
chr7	52621790	52623318	52622554.0
chr9	106101163	106101969	106101566.0
chr5	88993580	88995810	88994695.0
chr2	153550070	153550618	153550344.0
chr7	28017693	28018456	28018074.5
chr4	149610536	149612550	149611543.0
chr15	77761640	77762591	77762115.5
chr4	132085160	132085626	132085393.0
chr4	140239525	140241108	140240316.5
chr2	4998650	4999687	4999168.5
chr2	59638929	59639345	59639137.0
chr2	139906578	139907253	139906915.5
chr11	120661335	120661823	120661579.0
chr4	134269874	134270224	134270049.0
chr11	21138429	21140571	21139500.0
chr7	150692589	150692945	150692767.0
chr7	107764596	107765125	107764860.5
chr5	46246992	46249628	46248310.0
chr1	174456540	174457358	174456949.0
chr7	144085829	144086478	144086153.5
chr9	64677773	64678338	64678055.5
chr10	111356461	111357010	111356735.5
chr16	31364117	31364905	31364511.0
chr4	125932778	125934163	125933470.5
chr9	120842111	120843960	120843035.5
chr10	61948455	61950236	61949345.5
chr19	24375437	24375798	24375617.5
chr10	127773534	127776058	127774796.0
chr11	95527729	95528893	95528311.0
chr1	89315253	89315652	89315452.5
chr6	58594229	58595085	58594657.0
chr1	9531301	9531734	9531517.5
chr8	13594706	13595365	13595035.5
chr14	32935136	32935486	32935311.0
chr2	129500741	129501017	129500879.0
chr9	7183921	7185609	7184765.0
chr9	37296000	37297731	37296865.5
chr15	76028578	76029526	76029052.0
chr10	77622404	77623055	77622729.5
chr7	7140699	7141416	7141057.5
chr14	37504158	37504713	37504435.5
chr14	56254003	56254816	56254409.5
chr3	152137556	152137956	152137756.0
chr6	28429618	28431108	28430363.0
chr6	34812439	34813542	34812990.5
chr17	34105472	34106245	34105858.5
chr11	82703193	82704398	82703795.5
chr10	85391062	85391723	85391392.5
chr1	151873312	151873696	151873504.0
chr17	29227673	29228138	29227905.5
chr6	118596732	118597073	118596902.5
chr7	97277655	97281411	97279533.0
chr5	22892459	22893279	22892869.0
chr6	55305978	55306487	55306232.5
chr15	78142439	78143721	78143080.0
chr15	34011834	34014269	34013051.5
chr12	84213722	84214397	84214059.5
chr4	33073877	33074532	33074204.5
chr10	84646937	84648709	84647823.0
chr11	100302205	100302562	100302383.5
chr1	151802564	151803081	151802822.5
chr16	32597936	32598541	32598238.5
chr2	109744195	109744794	109744494.5
chr14	56197028	56198076	56197552.0
chr18	82701480	82701870	82701675.0
chr11	101465715	101466344	101466029.5
chr15	96528663	96531069	96529866.0
chr11	101999760	102000088	101999924.0
chr4	57166281	57166717	57166499.0
chr11	34415226	34415871	34415548.5
chr2	169942144	169942627	169942385.5
chr14	17281188	17281658	17281423.0
chr9	103109995	103110530	103110262.5
chr16	55863376	55863964	55863670.0
chr14	32177749	32178159	32177954.0
chr4	133307305	133308091	133307698.0
chr17	35227049	35227687	35227368.0
chr1	122032821	122033274	122033047.5
chr16	17451423	17453000	17452211.5
chr10	127630939	127632507	127631723.0
chr17	35876585	35877068	35876826.5
chr16	11174683	11175269	11174976.0
chr19	5637000	5638106	5637553.0
chr2	18597906	18599638	18598772.0
chr11	78793791	78794143	78793967.0
chr13	35768876	35770263	35769569.5
chr11	97627361	97628374	97627867.5
chr16	93883442	93885011	93884226.5
chr2	4983775	4984288	4984031.5
chr11	54846717	54847096	54846906.5
chr3	61298780	61299107	61298943.5
chr17	24769109	24769959	24769534.0
chr10	80945001	80945867	80945434.0
chr8	73172604	73173744	73173174.0
chr3	157299196	157300909	157300052.5
chr17	56170138	56170843	56170490.5
chr4	56814597	56815996	56815296.5
chr14	66854350	66854808	66854579.0
chr9	37463565	37465211	37464388.0
chr11	62388709	62389800	62389254.5
chr4	59212142	59212689	59212415.5
chr4	133129904	133131181	133130542.5
chr15	78860982	78861565	78861273.5
chr3	107989088	107989747	107989417.5
chr7	108770440	108770741	108770590.5
chr1	173367362	173367914	173367638.0
chr11	16403060	16403637	16403348.5
chr3	96040791	96044737	96042764.0
chr9	112077194	112077661	112077427.5
chr15	72956697	72957084	72956890.5
chr11	69608575	69609409	69608992.0
chr2	10229020	10229485	10229252.5
chr3	55632653	55633226	55632939.5
chr3	58273618	58274611	58274114.5
chr13	64251382	64251828	64251605.0
chrX	54009540	54010033	54009786.5
chr5	37076427	37076854	37076640.5
chr16	21392752	21393224	21392988.0
chr12	66176099	66177415	66176757.0
chr17	24856443	24857548	24856995.5
chr2	127614199	127615268	127614733.5
chr4	136018383	136019042	136018712.5
chr4	46548467	46549304	46548885.5
chr8	125748265	125749174	125748719.5
chr4	133139866	133140952	133140409.0
chr7	134912983	134913865	134913424.0
chr13	107725875	107727512	107726693.5
chr1	182655490	182657054	182656272.0
chr17	45730058	45730942	45730500.0
chr1	13249643	13250069	13249856.0
chr8	74937528	74938276	74937902.0
chr3	95477854	95480172	95479013.0
chr2	22750490	22751918	22751204.0
chr11	102762096	102762511	102762303.5
chr15	81190589	81191753	81191171.0
chr7	4989533	4990567	4990050.0
chr12	17572080	17572742	17572411.0
chr4	133829147	133829995	133829571.0
chr12	32681275	32682493	32681884.0
chr11	116532306	116534191	116533248.5
chr12	88141461	88143588	88142524.5
chr13	107809257	107810247	107809752.0
chr1	187076326	187076677	187076501.5
chr10	93989977	93990383	93990180.0
chr3	14888965	14890495	14889730.0
chr13	114633270	114634204	114633737.0
chr16	4667121	4667630	4667375.5
chr19	43763689	43764726	43764207.5
chr10	7400253	7401981	7401117.0
chr15	5144192	5144935	5144563.5
chr15	9008246	9009685	9008965.5
chr7	52594834	52595487	52595160.5
chr17	84865023	84866061	84865542.0
chr4	45420442	45422691	45421566.5
chr11	70501114	70501751	70501432.5
chr18	61708485	61708880	61708682.5
chr19	37308073	37308817	37308445.0
chr4	132945753	132946592	132946172.5
chr1	65158608	65158928	65158768.0
chr1	122167479	122168128	122167803.5
chr7	13594355	13595995	13595175.0
chr4	43022559	43023645	43023102.0
chr8	14089901	14090808	14090354.5
chr2	33742167	33743357	33742762.0
chr18	38509328	38510363	38509845.5
chr1	136007036	136007453	136007244.5
chr18	35821054	35822196	35821625.0
chr13	35109073	35109725	35109399.0
chr5	35917256	35918062	35917659.0
chr5	130089456	130090421	130089938.5
chr4	155559681	155560666	155560173.5
chr15	37890032	37891464	37890748.0
chr15	102061343	102062738	102062040.5
chr9	70769475	70770564	70770019.5
chr12	12458893	12459319	12459106.0
chr3	153318128	153318453	153318290.5
chr9	110434350	110436041	110435195.5
chr5	24728513	24728972	24728742.5
chr19	8787230	8788927	8788078.5
chr3	143864588	143865758	143865173.0
chrY	2860222	2860821	2860521.5
chr2	29917832	29918969	29918400.5
chr13	73580618	73581763	73581190.5
chr4	41076384	41077337	41076860.5
chr14	64225422	64225903	64225662.5
chr1	145850567	145851867	145851217.0
chr2	160476880	160477357	160477118.5
chr2	167288430	167288859	167288644.5
chr2	153412210	153412703	153412456.5
chr14	26220165	26222403	26221284.0
chr9	59501092	59501740	59501416.0
chr11	87256120	87257388	87256754.0
chr11	50104681	50106413	50105547.0
chr3	96473731	96474582	96474156.5
chr10	33756387	33756756	33756571.5
chr7	4890062	4890376	4890219.0
chr9	7790391	7791105	7790748.0
chr5	34810841	34811452	34811146.5
chr3	51161908	51163635	51162771.5
chr18	31918634	31920927	31919780.5
chr2	153520297	153520607	153520452.0
chr7	124524125	124525059	124524592.0
chr10	53316029	53317880	53316954.5
chr18	68634288	68634920	68634604.0
chr14	87499503	87499891	87499697.0
chr7	26465059	26466489	26465774.0
chr16	20169842	20170192	20170017.0
chr15	64142959	64145206	64144082.5
chr15	89121950	89122409	89122179.5
chr4	106233025	106234875	106233950.0
chr6	120489087	120489452	120489269.5
chr2	84787432	84788030	84787731.0
chr8	87956210	87957270	87956740.0
chr1	74707942	74708850	74708396.0
chr1	175285034	175285756	175285395.0
chr6	124612232	124613897	124613064.5
chr3	51908312	51909383	51908847.5
chr8	13206179	13206712	13206445.5
chr15	78812896	78814914	78813905.0
chr16	29839189	29839830	29839509.5
chrX	47933343	47933793	47933568.0
chr7	87487719	87488414	87488066.5
chr8	129114849	129121034	129117941.5
chr5	144274333	144274764	144274548.5
chr4	136157794	136159072	136158433.0
chr8	108325091	108326258	108325674.5
chr8	125224192	125225200	125224696.0
chr19	17338237	17338587	17338412.0
chr15	80540812	80542683	80541747.5
chr6	29165610	29166573	29166091.5
chr11	72982738	72983112	72982925.0
chr8	99576295	99576819	99576557.0
chr3	96397266	96398531	96397898.5
chr2	25406709	25407014	25406861.5
chr8	23302934	23304344	23303639.0
chr16	17233251	17234305	17233778.0
chr3	144354886	144355431	144355158.5
chr2	158593044	158595148	158594096.0
chr2	163297630	163298866	163298248.0
chr5	104475054	104477535	104476294.5
chr5	115274037	115274659	115274348.0
chr11	120092281	120093276	120092778.5
chr6	58559941	58560477	58560209.0
chr7	151656253	151656943	151656598.0
chr13	32429586	32431223	32430404.5
chr4	133556265	133557253	133556759.0
chr13	3536362	3538719	3537540.5
chr3	153454142	153455533	153454837.5
chr11	20678253	20678667	20678460.0
chr12	105989510	105990969	105990239.5
chr14	37471054	37471885	37471469.5
chr1	63157444	63157769	63157606.5
chr6	114870333	114872113	114871223.0
chr2	31114379	31114839	31114609.0
chr15	81678741	81679134	81678937.5
chr2	162747904	162748298	162748101.0
chr17	34341212	34341847	34341529.5
chr3	60304448	60308014	60306231.0
chr1	65292253	65292642	65292447.5
chr2	163423438	163423785	163423611.5
chr5	122951053	122952862	122951957.5
chr1	126696868	126697365	126697116.5
chr9	121223118	121223625	121223371.5
chr6	90706691	90707753	90707222.0
chr11	98496702	98497124	98496913.0
chr18	77216748	77217065	77216906.5
chr14	69936160	69937505	69936832.5
chr8	123008957	123012846	123010901.5
chr4	47306603	47307954	47307278.5
chr8	73300135	73301654	73300894.5
chr7	137662440	137663979	137663209.5
chr19	56875267	56876703	56875985.0
chr11	49063620	49064620	49064120.0
chr17	34742327	34743370	34742848.5
chr14	47637304	47637682	47637493.0
chr7	133543021	133543407	133543214.0
chr15	76069508	76069940	76069724.0
chr2	101211192	101211503	101211347.5
chr2	129051749	129054145	129052947.0
chr9	75369603	75369981	75369792.0
chr6	17683683	17684748	17684215.5
chr8	119504016	119504489	119504252.5
chr1	173168647	173168982	173168814.5
chr14	79694316	79695507	79694911.5
chr4	4710067	4710991	4710529.0
chr13	14534605	14535007	14534806.0
chr4	41586912	41587624	41587268.0
chr2	179785692	179786030	179785861.0
chr11	58761971	58762819	58762395.0
chrX	17746060	17746463	17746261.5
chr5	117588360	117589164	117588762.0
chr7	106745989	106746676	106746332.5
chr5	64540417	64541507	64540962.0
chr3	88296184	88297719	88296951.5
chr14	52958317	52958682	52958499.5
chr14	21893234	21894404	21893819.0
chr16	58519736	58520428	58520082.0
chr2	163427668	163429018	163428343.0
chr11	3103691	3104196	3103943.5
chr2	35317407	35318200	35317803.5
chr5	140198597	140199310	140198953.5
chr15	74551176	74552246	74551711.0
chr1	71603217	71604779	71603998.0
chr2	77340384	77341044	77340714.0
chr2	25134697	25135040	25134868.5
chr19	4333651	4334384	4334017.5
chr1	9537721	9538471	9538096.0
chr11	119959518	119960802	119960160.0
chr4	87678303	87680448	87679375.5
chr4	140235529	140236029	140235779.0
chr11	104092447	104092808	104092627.5
chr6	125081316	125082785	125082050.5
chr2	25876107	25877727	25876917.0
chr1	172974381	172975358	172974869.5
chr13	101363979	101364357	101364168.0
chr14	21897170	21897644	21897407.0
chr14	52898318	52899731	52899024.5
chr15	60684325	60686332	60685328.5
chr7	140828351	140830356	140829353.5
chr9	103206923	103208272	103207597.5
chr15	88952657	88954017	88953337.0
chr11	105897612	105899132	105898372.0
chr5	24941934	24942238	24942086.0
chr8	124796998	124797516	124797257.0
chr5	33994359	33995803	33995081.0
chr15	44579765	44580197	44579981.0
chr6	82821934	82822647	82822290.5
chr14	67466598	67467096	67466847.0
chr9	64833086	64833588	64833337.0
chr11	120793825	120794460	120794142.5
chrX	146945254	146945569	146945411.5
chr1	154691714	154692149	154691931.5
chr3	88046437	88046803	88046620.0
chr5	77282602	77282988	77282795.0
chr3	88963798	88964359	88964078.5
chr16	4862891	4863217	4863054.0
chr12	85559292	85560295	85559793.5
chr1	59029613	59031363	59030488.0
chr2	103918434	103918935	103918684.5
chr10	39995662	39996331	39995996.5
chr7	96486809	96488001	96487405.0
chr10	75316200	75316605	75316402.5
chr15	76638410	76639451	76638930.5
chr8	85297328	85298396	85297862.0
chr16	49807435	49807915	49807675.0
chr18	25400097	25400566	25400331.5
chr4	153350784	153351286	153351035.0
chr3	101947418	101947853	101947635.5
chr1	161973874	161976496	161975185.0
chr18	21280448	21280882	21280665.0
chr17	79753511	79755531	79754521.0
chr11	113649782	113650083	113649932.5
chr4	131908304	131910014	131909159.0
chr13	94197812	94198957	94198384.5
chrX	162947381	162948934	162948157.5
chr17	29575105	29576007	29575556.0
chr3	93358789	93360303	93359546.0
chr10	12727706	12729029	12728367.5
chr16	92715691	92716511	92716101.0
chr6	86495174	86495674	86495424.0
chr6	122691809	122693168	122692488.5
chr11	120267188	120267577	120267382.5
chr4	131754132	131754808	131754470.0
chr5	34024408	34024867	34024637.5
chr4	43970044	43971514	43970779.0
chr10	57960045	57961279	57960662.0
chr1	167639668	167640234	167639951.0
chr14	60885156	60885291	60885223.5
chr13	55514681	55515071	55514876.0
chr1	158606326	158606747	158606536.5
chr13	109646865	109647572	109647218.5
chr18	67438100	67438535	67438317.5
chr2	37981317	37982263	37981790.0
chr10	127007335	127008459	127007897.0
chr1	36975904	36977908	36976906.0
chr18	54597058	54597579	54597318.5
chrX	12857219	12859484	12858351.5
chr19	32559947	32561464	32560705.5
chr2	150862562	150865954	150864258.0
chr5	22055277	22056561	22055919.0
chr11	6486595	6487008	6486801.5
chr9	108893301	108894412	108893856.5
chr4	134762015	134762597	134762306.0
chr17	15095703	15096109	15095906.0
chr1	187278008	187279716	187278862.0
chr11	20640356	20642083	20641219.5
chr5	67701135	67701617	67701376.0
chr2	101518245	101519802	101519023.5
chr6	21908045	21908408	21908226.5
chr4	117600821	117602166	117601493.5
chr5	115607770	115609072	115608421.0
chr5	124565921	124566802	124566361.5
chr8	14880047	14880487	14880267.0
chr2	84887670	84888621	84888145.5
chr6	119054294	119054641	119054467.5
chr6	149191886	149192282	149192084.0
chr16	32113435	32114299	32113867.0
chr5	116334365	116334842	116334603.5
chr7	129275829	129277121	129276475.0
chr1	173290785	173291906	173291345.5
chr18	12176371	12176821	12176596.0
chr19	29328128	29328946	29328537.0
chr11	115367862	115368325	115368093.5
chr15	98697713	98698173	98697943.0
chr12	81914614	81915254	81914934.0
chr6	134961202	134962252	134961727.0
chr5	136353701	136354015	136353858.0
chr8	74743282	74744213	74743747.5
chr5	123477489	123477806	123477647.5
chr5	140221721	140222129	140221925.0
chr11	69494935	69495818	69495376.5
chr12	52800597	52801689	52801143.0
chr2	136740063	136740457	136740260.0
chr4	59537695	59538211	59537953.0
chr6	38899683	38900196	38899939.5
chr2	30840777	30841311	30841044.0
chr19	44220271	44221219	44220745.0
chr1	40847008	40847938	40847473.0
chr11	79893324	79895384	79894354.0
chr8	120325280	120326554	120325917.0
chr1	153346963	153348705	153347834.0
chr1	136007554	136008005	136007779.5
chr3	10330792	10331683	10331237.5
chr4	150283452	150284579	150284015.5
chr5	137632894	137633661	137633277.5
chr12	42979361	42980131	42979746.0
chr5	77444588	77445441	77445014.5
chr5	137507834	137509241	137508537.5
chr16	94919089	94919604	94919346.5
chrX	73009364	73010276	73009820.0
chr6	124755173	124756477	124755825.0
chr2	51794325	51794656	51794490.5
chr9	20930299	20931076	20930687.5
chr4	133227964	133229746	133228855.0
chr6	124695186	124696371	124695778.5
chr11	97848723	97850714	97849718.5
chr8	87503392	87504473	87503932.5
chr1	134297173	134297478	134297325.5
chr4	124282489	124282906	124282697.5
chr15	5065801	5068100	5066950.5
chr2	133224748	133225230	133224989.0
chr7	38890288	38890941	38890614.5
chr5	64826666	64827228	64826947.0
chr17	74693273	74695226	74694249.5
chr16	77027030	77027934	77027482.0
chr4	155268080	155269054	155268567.0
chr12	60167215	60168814	60168014.5
chr15	54903178	54904158	54903668.0
chr15	27381528	27381849	27381688.5
chr18	84261056	84262089	84261572.5
chr3	127539661	127541150	127540405.5
chr5	64981436	64982674	64982055.0
chr11	51077737	51078376	51078056.5
chr2	157971712	157972476	157972094.0
chr9	79795735	79796552	79796143.5
chr15	84061119	84063027	84062073.0
chr13	94943474	94944928	94944201.0
chr4	114658792	114660236	114659514.0
chr3	94113645	94114422	94114033.5
chr8	53789194	53790658	53789926.0
chr13	37601205	37601626	37601415.5
chr2	78556364	78556651	78556507.5
chr6	136499320	136499968	136499644.0
chr3	108800218	108801083	108800650.5
chr1	37597446	37598427	37597936.5
chr9	31059863	31060426	31060144.5
chr7	16879699	16881317	16880508.0
chr19	45726932	45727353	45727142.5
chr13	113553892	113554258	113554075.0
chr11	74369325	74369944	74369634.5
chr10	42253759	42254357	42254058.0
chr11	34392270	34392560	34392415.0
chr13	58486167	58486923	58486545.0
chr1	89856672	89858746	89857709.0
chr15	101803974	101804627	101804300.5
chr2	74415972	74417657	74416814.5
chr4	43610970	43611843	43611406.5
chr2	160492976	160493523	160493249.5
chr7	134917471	134917961	134917716.0
chr9	58093837	58094287	58094062.0
chr3	146456525	146457240	146456882.5
chr17	28969690	28970254	28969972.0
chr18	39618304	39618816	39618560.0
chr19	6234223	6234617	6234420.0
chr5	37139094	37140247	37139670.5
chr9	66028871	66030697	66029784.0
chr12	77773708	77775555	77774631.5
chr17	57146574	57146916	57146745.0
chr9	62695476	62696037	62695756.5
chr6	134866643	134867529	134867086.0
chr18	13020557	13021180	13020868.5
chr12	99912741	99913435	99913088.0
chr16	64770007	64771316	64770661.5
chr5	122151040	122151710	122151375.0
chrX	104445794	104446088	104445941.0
chr8	48617992	48619653	48618822.5
chr4	153532928	153533704	153533316.0
chr15	102229880	102230503	102230191.5
chr10	79767598	79768022	79767810.0
chr13	85427457	85429725	85428591.0
chr12	25318530	25319403	25318966.5
chr10	75931197	75932076	75931636.5
chr3	123278620	123279191	123278905.5
chr2	181145271	181146133	181145702.0
chr13	3864750	3867195	3865972.5
chr13	41095403	41097307	41096355.0
chr10	126779080	126779795	126779437.5
chr3	61213662	61214012	61213837.0
chr9	111054771	111055330	111055050.5
chr9	106313430	106314156	106313793.0
chr2	154261539	154263045	154262292.0
chr15	95634625	95635024	95634824.5
chrX	158705616	158705998	158705807.0
chr6	124967605	124968126	124967865.5
chr13	96734887	96735643	96735265.0
chr13	21371271	21371917	21371594.0
chr11	100406688	100407411	100407049.5
chr3	89070205	89070897	89070551.0
chr6	131371581	131372008	131371794.5
chr10	80320540	80321945	80321242.5
chr4	132477715	132479214	132478464.5
chr12	29489463	29490637	29490050.0
chr19	45724384	45724790	45724587.0
chr19	35244941	35245570	35245255.5
chr6	125054037	125054822	125054429.5
chrX	132779131	132780278	132779704.5
chr19	36628442	36629774	36629108.0
chr12	112332237	112332733	112332485.0
chr6	125140917	125143713	125142315.0
chr3	120924770	120925398	120925084.0
chr15	73472876	73473245	73473060.5
chr4	56877365	56878608	56877986.5
chr5	122077978	122078240	122078109.0
chr6	28210500	28212562	28211531.0
chr6	72516044	72516389	72516216.5
